sgrna,gene
sg_6294_2,SAFB
sg_51130_2,ASB3
sg_NTC_481,Non_Targeting_Control_481
sg_4139_2,MARK1
sg_282996_3,RBM20
sg_26257_4,NKX2-8
sg_92283_4,ZNF461
sg_5236_3,PGM1
sg_7075_1,TIE1
sg_26511_4,CHIC2
sg_3748_4,KCNC3
sg_10047_3,CST8
sg_139378_4,ADGRG4
sg_154467_3,CCDC167
sg_23473_3,CAPN7
sg_114786_1,XKR4
sg_221656_1,KDM1B
sg_27340_1,UTP20
sg_6095_1,RORA
sg_420_4,ART4
sg_5831_4,PYCR1
sg_141_1,ADPRH
sg_55017_3,C14orf119
sg_4359_1,MPZ
sg_3766_3,KCNJ10
sg_57481_3,KIAA1210
sg_9880_2,ZBTB39
sg_1308_3,COL17A1
sg_115019_4,SLC26A9
sg_92714_1,ARRDC1
sg_81875_3,ISG20L2
sg_100287478_2,USP17L21
sg_55885_3,LMO3
sg_90113_1,VWA5B2
sg_2043_3,EPHA4
sg_57863_2,CADM3
sg_100101267_3,POM121C
sg_64806_4,IL25
sg_6414_1,SEPP1
sg_23129_4,PLXND1
sg_9745_4,ZNF536
sg_64410_3,KLHL25
sg_168374_3,ZNF92
sg_23481_2,PES1
sg_NTC_529,Non_Targeting_Control_529
sg_7529_2,YWHAB
sg_10067_2,SCAMP3
sg_78997_2,GDAP1L1
sg_65094_4,JMJD4
sg_353141_2,LCE2D
sg_64223_1,MLST8
sg_51742_1,ARID4B
sg_79623_3,GALNT14
sg_56181_1,MTFR1L
sg_1029_2,CDKN2A
sg_84449_4,ZNF333
sg_54715_4,RBFOX1
sg_11167_2,FSTL1
sg_5159_2,PDGFRB
sg_54778_3,RNF111
sg_222659_4,PXT1
sg_27106_1,ARRDC2
sg_866_2,SERPINA6
sg_65122_3,PRAMEF2
sg_283638_4,CEP170B
sg_27098_3,CLUL1
sg_2319_3,FLOT2
sg_79792_3,GSDMD
sg_11019_2,LIAS
sg_9437_3,NCR1
sg_63970_1,TP53AIP1
sg_154661_1,RUNDC3B
sg_4778_2,NFE2
sg_9675_1,TTI1
sg_25937_1,WWTR1
sg_54903_2,MKS1
sg_51030_1,TVP23B
sg_80194_2,TMEM134
sg_23283_1,CSTF2T
sg_63925_1,ZNF335
sg_157_3,ADRBK2
sg_NTC_64,Non_Targeting_Control_64
sg_151126_2,ZNF385B
sg_153768_4,PRELID2
sg_5926_1,ARID4A
sg_23252_4,OTUD3
sg_55096_2,EBLN2
sg_80258_1,EFHC2
sg_222255_4,ATXN7L1
sg_6247_4,RS1
sg_10642_1,IGF2BP1
sg_5922_4,RASA2
sg_5495_2,PPM1B
sg_167410_2,LIX1
sg_388381_2,C17orf98
sg_9882_4,TBC1D4
sg_25842_2,ASF1A
sg_55699_1,IARS2
sg_1809_2,DPYSL3
sg_57016_4,AKR1B10
sg_148170_3,CDC42EP5
sg_10188_3,TNK2
sg_115024_3,NT5C3B
sg_1088_2,CEACAM8
sg_9236_3,CCPG1
sg_23729_4,SHPK
sg_8239_3,USP9X
sg_54998_2,AURKAIP1
sg_202559_3,KHDRBS2
sg_54939_4,COMMD4
sg_253738_2,EBF3
sg_NTC_120,Non_Targeting_Control_120
sg_29889_3,GNL2
sg_27237_2,ARHGEF16
sg_25911_3,DPCD
sg_23224_1,SYNE2
sg_57587_2,CFAP97
sg_4718_1,NDUFC2
sg_2569_1,GABRR1
sg_286097_4,MICU3
sg_10189_4,ALYREF
sg_3779_1,KCNMB1
sg_55293_1,UEVLD
sg_54732_4,TMED9
sg_5139_3,PDE3A
sg_9130_2,FAM50A
sg_5833_4,PCYT2
sg_130574_2,LYPD6
sg_55243_3,KIRREL
sg_23378_1,RRP8
sg_253982_1,ASPHD1
sg_11171_1,STRAP
sg_255027_1,MPV17L
sg_56656_2,OR2S2
sg_26529_2,OR12D2
sg_64112_3,MOAP1
sg_5157_4,PDGFRL
sg_51400_1,PPME1
sg_390748_1,PABPN1L
sg_285755_4,PPIL6
sg_120863_4,DEPDC4
sg_93183_2,PIGM
sg_26007_3,TKFC
sg_56144_1,PCDHA4
sg_778_3,CACNA1F
sg_57409_2,MIF4GD
sg_6703_3,SPRR2D
sg_119774_1,OR52K2
sg_2928_1,GSC2
sg_54510_4,PCDH18
sg_2050_1,EPHB4
sg_201514_2,ZNF584
sg_56134_1,PCDHAC2
sg_728255_1,KRTAP1-4
sg_10350_3,ABCA9
sg_54887_3,UHRF1BP1
sg_222642_2,TSPO2
sg_58505_1,OSTC
sg_6094_4,ROM1
sg_25798_1,BRI3
sg_84284_2,NTPCR
sg_9_3,NAT1
sg_79184_4,BRCC3
sg_115548_1,FCHO2
sg_7097_2,TLR2
sg_399947_1,C11orf87
sg_4983_3,OPHN1
sg_84836_1,ABHD14B
sg_100996939_1,PYURF
sg_7247_4,TSN
sg_1482_2,NKX2-5
sg_79901_4,CYBRD1
sg_11177_1,BAZ1A
sg_10262_1,SF3B4
sg_25981_3,DNAH1
sg_653149_2,NBPF6
sg_55744_4,COA1
sg_57559_3,STAMBPL1
sg_6636_1,SNRPF
sg_5588_1,PRKCQ
sg_818_3,CAMK2G
sg_93426_1,SYCE1
sg_1203_3,CLN5
sg_23608_3,MKRN1
sg_84749_3,USP30
sg_1635_2,DCTD
sg_1158_3,CKM
sg_7286_4,TUFT1
sg_29086_3,BABAM1
sg_79816_2,TLE6
sg_10525_1,HYOU1
sg_1811_2,SLC26A3
sg_60681_2,FKBP10
sg_NTC_500,Non_Targeting_Control_500
sg_79585_4,CORO7
sg_79777_4,ACBD4
sg_11117_2,EMILIN1
sg_219749_3,ZNF25
sg_340419_1,RSPO2
sg_377630_1,USP17L2
sg_3757_4,KCNH2
sg_7494_3,XBP1
sg_393_3,ARHGAP4
sg_729627_2,PRR23A
sg_158747_2,MOSPD2
sg_54535_1,CCHCR1
sg_3475_1,IFRD1
sg_9797_2,TATDN2
sg_6845_3,VAMP7
sg_729264_4,TP53TG3D
sg_80310_1,PDGFD
sg_3200_1,HOXA3
sg_10058_1,ABCB6
sg_27350_3,APOBEC3C
sg_9696_1,CROCC
sg_5569_3,PKIA
sg_84553_4,FAXC
sg_126133_2,ALDH16A1
sg_80258_3,EFHC2
sg_23481_1,PES1
sg_3565_3,IL4
sg_5165_3,PDK3
sg_55846_2,ITFG2
sg_388730_4,TMEM81
sg_4849_3,CNOT3
sg_8678_3,BECN1
sg_84688_1,C9orf24
sg_1301_1,COL11A1
sg_343521_2,TCTEX1D4
sg_4340_1,MOG
sg_9962_1,SLC23A2
sg_10079_4,ATP9A
sg_4223_2,MEOX2
sg_4761_1,NEUROD2
sg_196051_4,PPAPDC1A
sg_23569_4,PADI4
sg_25847_2,ANAPC13
sg_56895_1,AGPAT4
sg_1370_2,CPN2
sg_6429_4,SRSF4
sg_389072_1,PLEKHM3
sg_6429_3,SRSF4
sg_100873985_4,MED14OS
sg_8365_3,HIST1H4H
sg_7417_1,VDAC2
sg_10525_4,HYOU1
sg_113451_1,AZIN2
sg_705_3,BYSL
sg_161497_1,STRC
sg_9547_1,CXCL14
sg_79969_4,ATAT1
sg_6364_2,CCL20
sg_59307_1,SIGIRR
sg_338755_1,OR2AG2
sg_3985_3,LIMK2
sg_6934_1,TCF7L2
sg_51491_1,NOP16
sg_89927_1,C16orf45
sg_4939_4,OAS2
sg_116832_2,RPL39L
sg_348738_3,C2orf48
sg_NTC_140,Non_Targeting_Control_140
sg_10402_2,ST3GAL6
sg_100288287_2,KRTAP22-2
sg_57459_1,GATAD2B
sg_221476_4,PI16
sg_100131137_3,BSPH1
sg_283489_3,CHAMP1
sg_56603_3,CYP26B1
sg_200916_2,RPL22L1
sg_253190_1,SERHL2
sg_55038_4,CDCA4
sg_1824_2,DSC2
sg_10489_2,LRRC41
sg_388591_4,RNF207
sg_145858_2,C15orf32
sg_80169_1,CTC1
sg_3316_3,HSPB2
sg_79411_2,GLB1L
sg_79930_1,DOK3
sg_6228_4,RPS23
sg_8195_2,MKKS
sg_9607_2,CARTPT
sg_143570_3,XRRA1
sg_27229_1,TUBGCP4
sg_4249_3,MGAT5
sg_409_3,ARRB2
sg_34_3,ACADM
sg_254950_3,KRTAP15-1
sg_83641_4,FAM107B
sg_54900_4,LAX1
sg_79864_1,C11orf63
sg_6775_4,STAT4
sg_119587_2,CPXM2
sg_27258_4,LSM3
sg_27247_2,NFU1
sg_80017_1,C14orf159
sg_645961_2,SPATA31C2
sg_4807_4,NHLH1
sg_89846_4,FGD3
sg_2327_1,FMO2
sg_158431_2,ZNF782
sg_7769_4,ZNF226
sg_123606_1,NIPA1
sg_220001_3,VWCE
sg_116931_4,MED12L
sg_64410_2,KLHL25
sg_89797_3,NAV2
sg_474384_4,F8A3
sg_4068_3,SH2D1A
sg_107_2,ADCY1
sg_3654_2,IRAK1
sg_7805_2,LAPTM5
sg_22863_2,ATG14
sg_84836_3,ABHD14B
sg_387758_1,FIBIN
sg_2621_2,GAS6
sg_3081_1,HGD
sg_285848_3,PNPLA1
sg_3630_3,INS
sg_474384_2,F8A3
sg_3099_2,HK2
sg_4842_1,NOS1
sg_23623_1,RUSC1
sg_27166_3,PRELID1
sg_139760_1,GPR119
sg_7570_3,ZNF22
sg_132949_2,AASDH
sg_51209_2,RAB9B
sg_116843_2,SLC18B1
sg_1832_1,DSP
sg_2073_4,ERCC5
sg_3918_3,LAMC2
sg_255798_4,SMCO1
sg_9728_1,SECISBP2L
sg_283518_1,KCNRG
sg_89853_1,MVB12B
sg_8454_1,CUL1
sg_11061_3,LECT1
sg_113277_3,TMEM106A
sg_90522_1,YIF1B
sg_3617_3,IMPG1
sg_284716_1,RIMKLA
sg_5896_3,RAG1
sg_1410_3,CRYAB
sg_151556_1,GPR155
sg_390883_3,OR7G3
sg_57592_2,ZNF687
sg_6285_2,S100B
sg_10692_1,RRH
sg_1293_1,COL6A3
sg_83449_2,PMFBP1
sg_5732_3,PTGER2
sg_51014_1,TMED7
sg_8419_1,BFSP2
sg_3115_2,HLA-DPB1
sg_1783_1,DYNC1LI2
sg_11258_1,DCTN3
sg_257106_3,ARHGAP30
sg_999_1,CDH1
sg_402569_1,KPNA7
sg_3167_2,HMX2
sg_146691_2,TOM1L2
sg_2162_3,F13A1
sg_30835_3,CD209
sg_152405_1,C3orf30
sg_162967_4,ZNF320
sg_1235_4,CCR6
sg_6198_3,RPS6KB1
sg_6935_3,ZEB1
sg_100125288_4,ZGLP1
sg_7334_4,UBE2N
sg_51527_4,GSKIP
sg_9812_1,KIAA0141
sg_317705_2,VN1R5
sg_84225_2,ZMYND15
sg_84336_3,TMEM101
sg_100288687_4,DUX4
sg_4037_2,LRP3
sg_115_3,ADCY9
sg_411_1,ARSB
sg_94081_2,SFXN1
sg_66000_4,TMEM108
sg_26696_4,OR2T1
sg_8605_3,PLA2G4C
sg_148137_3,PROSER3
sg_57542_3,KLHL42
sg_91748_4,ELMSAN1
sg_339105_4,PRSS53
sg_9541_1,CIR1
sg_54929_3,TMEM161A
sg_57149_3,LYRM1
sg_285315_3,C3orf33
sg_490_1,ATP2B1
sg_116966_3,WDR17
sg_65010_2,SLC26A6
sg_55486_1,PARL
sg_55295_3,KLHL26
sg_6861_2,SYT5
sg_284366_3,KLK9
sg_6192_4,RPS4Y1
sg_1644_3,DDC
sg_155038_4,GIMAP8
sg_51134_2,CEP83
sg_63906_2,GPATCH3
sg_1073_4,CFL2
sg_5827_1,PXMP2
sg_25953_4,PNKD
sg_81567_2,TXNDC5
sg_8683_4,SRSF9
sg_121227_3,LRIG3
sg_494143_3,CHAC2
sg_118429_4,ANTXR2
sg_389058_2,SP5
sg_57600_2,FNIP2
sg_800_1,CALD1
sg_252884_4,ZNF396
sg_7528_3,YY1
sg_390928_2,PAPL
sg_64092_1,SAMSN1
sg_9645_1,MICAL2
sg_732_1,C8B
sg_79091_2,METTL22
sg_55450_4,CAMK2N1
sg_151056_1,PLB1
sg_7417_4,VDAC2
sg_1783_4,DYNC1LI2
sg_29083_2,GTPBP8
sg_5425_4,POLD2
sg_55964_4,SEPT3
sg_390168_1,OR5M1
sg_10005_2,ACOT8
sg_10036_2,CHAF1A
sg_1312_3,COMT
sg_4618_3,MYF6
sg_29966_1,STRN3
sg_4775_4,NFATC3
sg_285440_3,CYP4V2
sg_441061_1,MARCH11
sg_55143_3,CDCA8
sg_2_1,A2M
sg_3201_2,HOXA4
sg_26027_3,ACOT11
sg_79174_1,CRELD2
sg_29999_1,FSCN3
sg_10289_1,EIF1B
sg_84498_1,FAM120B
sg_344905_3,ATP13A5
sg_3176_1,HNMT
sg_57047_1,PLSCR2
sg_6581_4,SLC22A3
sg_29991_1,OBP2A
sg_NTC_583,Non_Targeting_Control_583
sg_22932_3,POMZP3
sg_201254_4,STRA13
sg_84458_2,LCOR
sg_2627_2,GATA6
sg_282617_2,IFNL3
sg_7130_1,TNFAIP6
sg_11151_3,CORO1A
sg_58157_4,NGB
sg_10841_1,FTCD
sg_54469_1,ZFAND6
sg_2286_3,FKBP2
sg_6734_1,SRPR
sg_55558_2,PLXNA3
sg_6773_1,STAT2
sg_10690_3,FUT9
sg_2588_4,GALNS
sg_134526_1,ACOT12
sg_1457_4,CSNK2A1
sg_1734_1,DIO2
sg_23424_2,TDRD7
sg_254268_1,AKNAD1
sg_51379_4,CRLF3
sg_9733_4,SART3
sg_NTC_451,Non_Targeting_Control_451
sg_1942_1,EFNA1
sg_284402_4,SCGB2B2
sg_11152_2,WDR45
sg_730130_2,TMEM229A
sg_79968_1,WDR76
sg_205860_3,TRIML2
sg_4051_4,CYP4F3
sg_2218_2,FKTN
sg_92211_2,CDHR1
sg_245930_1,DEFB116
sg_7675_1,ZNF121
sg_9038_1,TAAR5
sg_6744_4,SSFA2
sg_3823_3,KLRC3
sg_3784_1,KCNQ1
sg_386618_3,KCTD4
sg_4074_4,M6PR
sg_11176_1,BAZ2A
sg_56948_1,SDR39U1
sg_80108_1,ZFP2
sg_389_1,RHOC
sg_1519_2,CTSO
sg_10861_3,SLC26A1
sg_646625_4,URAD
sg_348262_2,FAM195B
sg_5352_4,PLOD2
sg_3257_1,HPS1
sg_282616_4,IFNL2
sg_1671_4,DEFA6
sg_390928_4,PAPL
sg_9463_4,PICK1
sg_26020_3,LRP10
sg_3611_4,ILK
sg_55769_2,ZNF83
sg_NTC_326,Non_Targeting_Control_326
sg_9735_4,KNTC1
sg_10352_2,WARS2
sg_113828_1,FAM83F
sg_353497_1,POLN
sg_93377_2,OPALIN
sg_80755_1,AARSD1
sg_134353_3,LSM11
sg_4736_1,RPL10A
sg_3840_1,KPNA4
sg_375033_4,PEAR1
sg_79090_4,TRAPPC6A
sg_121268_2,RHEBL1
sg_138882_3,OR1N2
sg_58986_4,TMEM8A
sg_51530_1,ZC3HC1
sg_5368_2,PNOC
sg_100128327_3,TRAPPC3L
sg_55072_3,RNF31
sg_7739_1,ZNF185
sg_390437_4,OR4N5
sg_NTC_609,Non_Targeting_Control_609
sg_26531_4,OR11A1
sg_56912_3,IFT46
sg_51257_3,MARCH2
sg_4301_1,MLLT4
sg_64762_2,GAREM
sg_9775_3,EIF4A3
sg_127262_1,TPRG1L
sg_8473_2,OGT
sg_2565_4,GABRG1
sg_23592_3,LEMD3
sg_378925_1,RNF148
sg_23609_1,MKRN2
sg_4145_3,MATK
sg_284992_2,CCDC150
sg_5991_4,RFX3
sg_8897_1,MTMR3
sg_29967_2,LRP12
sg_7738_2,ZNF184
sg_55236_3,UBA6
sg_2028_3,ENPEP
sg_100132074_4,FOXO6
sg_54896_1,PQLC2
sg_85320_2,ABCC11
sg_8334_3,HIST1H2AC
sg_64434_2,NOM1
sg_5359_4,PLSCR1
sg_6238_2,RRBP1
sg_1352_2,COX10
sg_3948_4,LDHC
sg_5047_2,PAEP
sg_NTC_769,Non_Targeting_Control_769
sg_516_1,ATP5G1
sg_10634_3,GAS2L1
sg_3233_2,HOXD4
sg_5195_1,PEX14
sg_2968_1,GTF2H4
sg_112714_4,TUBA3E
sg_55832_4,CAND1
sg_134265_4,AFAP1L1
sg_NTC_30,Non_Targeting_Control_30
sg_63926_4,ANKEF1
sg_195814_1,SDR16C5
sg_9416_1,DDX23
sg_102800317_1,LOC400927-CSNK1E
sg_83451_4,ABHD11
sg_124808_3,CCDC43
sg_11337_4,GABARAP
sg_84334_2,APOPT1
sg_348174_4,CLEC18A
sg_390148_2,OR5W2
sg_7678_3,ZNF124
sg_7040_2,TGFB1
sg_2169_4,FABP2
sg_6953_2,TCP10
sg_8754_2,ADAM9
sg_6662_2,SOX9
sg_55660_4,PRPF40A
sg_7473_1,WNT3
sg_256281_4,NUDT14
sg_23271_1,CAMSAP2
sg_5459_4,POU4F3
sg_30845_1,EHD3
sg_5314_3,PKHD1
sg_85455_2,DISP2
sg_6418_3,SET
sg_56944_2,OLFML3
sg_23410_4,SIRT3
sg_2543_4,GAGE1
sg_8634_3,RTCA
sg_10393_1,ANAPC10
sg_4716_2,NDUFB10
sg_25961_1,NUDT13
sg_729515_1,TMEM242
sg_1429_3,CRYZ
sg_54566_4,EPB41L4B
sg_343990_2,KIAA1211L
sg_4715_1,NDUFB9
sg_8842_2,PROM1
sg_10327_2,AKR1A1
sg_1487_3,CTBP1
sg_642968_4,FAM163B
sg_57060_1,PCBP4
sg_81552_2,VOPP1
sg_162967_3,ZNF320
sg_6191_1,RPS4X
sg_9863_2,MAGI2
sg_5475_3,PPEF1
sg_26689_3,OR4D1
sg_115426_4,UHRF2
sg_6451_3,SH3BGRL
sg_84878_1,ZBTB45
sg_26278_2,SACS
sg_143496_2,OR52B4
sg_120939_3,TMEM52B
sg_8793_1,TNFRSF10D
sg_151194_1,METTL21A
sg_89932_2,PAPLN
sg_392490_3,FLJ44635
sg_79887_3,PLBD1
sg_23295_4,MGRN1
sg_55554_1,KLK15
sg_9526_4,MPDU1
sg_27301_4,APEX2
sg_7767_3,ZNF224
sg_219736_1,STOX1
sg_8882_4,ZPR1
sg_337963_3,KRTAP23-1
sg_57048_2,PLSCR3
sg_23460_2,ABCA6
sg_388667_2,C1orf137
sg_644943_4,RASSF10
sg_12_2,SERPINA3
sg_284307_4,ZIK1
sg_5362_1,PLXNA2
sg_1436_3,CSF1R
sg_2542_4,SLC37A4
sg_54726_4,OTUD4
sg_55153_3,SDAD1
sg_50488_4,MINK1
sg_59284_3,CACNG7
sg_55814_3,BDP1
sg_2642_3,GCGR
sg_NTC_472,Non_Targeting_Control_472
sg_56143_3,PCDHA5
sg_10456_2,HAX1
sg_59350_3,RXFP1
sg_55664_1,CDC37L1
sg_100130733_2,LRRC70
sg_283710_1,LOC283710
sg_150274_1,HSCB
sg_5266_3,PI3
sg_23563_2,CHST5
sg_26578_1,OSTF1
sg_642987_3,TMEM232
sg_9208_3,LRRFIP1
sg_7086_2,TKT
sg_51043_1,ZBTB7B
sg_199990_2,C1orf86
sg_27113_4,BBC3
sg_51023_2,MRPS18C
sg_23621_2,BACE1
sg_26017_4,FAM32A
sg_137994_2,LETM2
sg_4288_2,MKI67
sg_79852_4,EPHX3
sg_70_3,ACTC1
sg_26747_4,NUFIP1
sg_9943_4,OXSR1
sg_80313_3,LRRC27
sg_84647_4,PLA2G12B
sg_494115_3,RBMXL1
sg_6462_3,SHBG
sg_4351_2,MPI
sg_11168_4,PSIP1
sg_51606_1,ATP6V1H
sg_2848_2,GPR25
sg_91452_4,ACBD5
sg_9266_4,CYTH2
sg_401562_1,LCNL1
sg_80829_3,ZFP91
sg_84312_1,BRMS1L
sg_9520_4,NPEPPS
sg_4224_4,MEP1A
sg_160492_4,LMNTD1
sg_84295_1,PHF6
sg_1386_2,ATF2
sg_7342_1,UBP1
sg_3175_2,ONECUT1
sg_7076_2,TIMP1
sg_25830_3,SULT4A1
sg_83448_1,PUS7L
sg_10084_3,PQBP1
sg_64924_4,SLC30A5
sg_402665_1,IGLON5
sg_23158_1,TBC1D9
sg_114905_2,C1QTNF7
sg_90527_1,DUOXA1
sg_200734_2,SPRED2
sg_64838_4,FNDC4
sg_391196_3,OR2M7
sg_23520_4,ANP32C
sg_81839_2,VANGL1
sg_1407_2,CRY1
sg_54939_3,COMMD4
sg_1833_4,EPYC
sg_79083_1,MLPH
sg_9365_3,KL
sg_341640_1,FREM2
sg_441150_2,C6orf226
sg_400950_3,C2orf91
sg_114804_4,RNF157
sg_23506_3,GLTSCR1L
sg_128826_4,MIR1-1HG
sg_90737_3,PAGE5
sg_116028_3,RMI2
sg_8685_2,MARCO
sg_140901_1,STK35
sg_1907_4,EDN2
sg_23193_2,GANAB
sg_55722_2,CEP72
sg_55753_1,OGDHL
sg_65121_2,PRAMEF1
sg_100631383_4,FAM47E-STBD1
sg_158234_4,TRMT10B
sg_139324_1,HDX
sg_152006_4,RNF38
sg_202500_1,TCTE1
sg_5621_2,PRNP
sg_388566_4,ZNF470
sg_79576_4,NKAP
sg_26147_1,PHF19
sg_3551_4,IKBKB
sg_NTC_933,Non_Targeting_Control_933
sg_283847_4,CCDC79
sg_9753_4,ZSCAN12
sg_10152_1,ABI2
sg_7010_1,TEK
sg_3308_1,HSPA4
sg_100287898_2,TTC34
sg_140733_2,MACROD2
sg_604_2,BCL6
sg_150786_2,WTH3DI
sg_5371_1,PML
sg_2205_2,FCER1A
sg_149840_1,C20orf196
sg_387775_2,SLC22A10
sg_1240_2,CMKLR1
sg_11270_1,NRM
sg_23313_1,KIAA0930
sg_171425_3,CLYBL
sg_90268_1,OTULIN
sg_54808_4,DYM
sg_23403_1,FBXO46
sg_338_3,APOB
sg_138311_2,FAM69B
sg_197131_3,UBR1
sg_6296_2,ACSM3
sg_388327_3,C17orf100
sg_79784_4,MYH14
sg_29904_3,EEF2K
sg_1390_4,CREM
sg_10100_1,TSPAN2
sg_23299_4,BICD2
sg_2312_3,FLG
sg_151963_3,MB21D2
sg_2165_4,F13B
sg_85460_1,ZNF518B
sg_5328_4,PLAU
sg_50640_1,PNPLA8
sg_259295_1,TAS2R20
sg_6553_1,SLC9A5
sg_54623_3,PAF1
sg_7701_3,ZNF142
sg_414919_4,C8orf82
sg_151230_2,KLHL23
sg_3909_2,LAMA3
sg_90529_4,STPG1
sg_142685_4,ASB15
sg_55195_1,C14orf105
sg_284_1,ANGPT1
sg_64789_2,EXO5
sg_196_3,AHR
sg_6120_1,RPE
sg_440_3,ASNS
sg_5142_3,PDE4B
sg_11062_2,DUS4L
sg_728215_3,FAM155A
sg_203569_2,PAGE2
sg_3623_4,INHA
sg_4345_2,CD200
sg_149699_1,GTSF1L
sg_51537_1,MTFP1
sg_83988_4,NCALD
sg_2657_3,GDF1
sg_388585_4,HES5
sg_100129239_2,CXorf51A
sg_3185_3,HNRNPF
sg_80712_3,ESX1
sg_121355_1,GTSF1
sg_3354_3,HTR1E
sg_6813_2,STXBP2
sg_2248_4,FGF3
sg_51246_1,SHISA5
sg_153657_2,TTC23L
sg_441024_4,MTHFD2L
sg_285704_2,RGMB
sg_119559_2,SFXN4
sg_6599_4,SMARCC1
sg_50626_1,CYHR1
sg_7164_4,TPD52L1
sg_3918_4,LAMC2
sg_8539_4,API5
sg_389827_4,TMEM8C
sg_8030_4,CCDC6
sg_132720_3,C4orf32
sg_115362_4,GBP5
sg_4217_3,MAP3K5
sg_4600_4,MX2
sg_26507_4,CNNM1
sg_91543_2,RSAD2
sg_90050_1,FAM181A
sg_5918_4,RARRES1
sg_3698_4,ITIH2
sg_344018_1,FIGLA
sg_25917_3,THUMPD3
sg_1669_3,DEFA4
sg_79669_3,C3orf52
sg_6526_4,SLC5A3
sg_266727_3,MDGA1
sg_79962_1,DNAJC22
sg_11079_3,RER1
sg_79077_3,DCTPP1
sg_222236_4,NAPEPLD
sg_9693_3,RAPGEF2
sg_22977_4,AKR7A3
sg_85444_2,LRRCC1
sg_54544_3,CRCT1
sg_79441_1,HAUS3
sg_56666_3,PANX2
sg_324_1,APC
sg_7025_1,NR2F1
sg_2494_1,NR5A2
sg_22865_3,SLITRK3
sg_10608_2,MXD4
sg_8996_1,NOL3
sg_81327_1,OR4A16
sg_79977_1,GRHL2
sg_201627_1,DENND6A
sg_9987_4,HNRNPDL
sg_829_3,CAPZA1
sg_80830_1,APOL6
sg_124538_4,OR4D2
sg_11213_1,IRAK3
sg_921_1,CD5
sg_5217_1,PFN2
sg_51738_4,GHRL
sg_79026_4,AHNAK
sg_101928603_4,C6orf229
sg_3351_1,HTR1B
sg_10775_4,POP4
sg_53630_3,BCO1
sg_57665_2,RDH14
sg_221044_2,UCMA
sg_23039_2,XPO7
sg_7200_3,TRH
sg_219_4,ALDH1B1
sg_64806_3,IL25
sg_6453_1,ITSN1
sg_3552_2,IL1A
sg_56916_3,SMARCAD1
sg_129521_2,NMS
sg_140564_2,APOBEC3D
sg_285429_1,DCAF4L1
sg_4161_4,MC5R
sg_286128_3,ZFP41
sg_9671_1,WSCD2
sg_11105_4,PRDM7
sg_403253_4,OR4A47
sg_9986_3,RCE1
sg_9197_2,SLC33A1
sg_7142_3,TNP2
sg_84679_1,SLC9A7
sg_27141_4,CIDEB
sg_51554_2,ACKR4
sg_1397_3,CRIP2
sg_25907_4,TMEM158
sg_3398_2,ID2
sg_5142_2,PDE4B
sg_84775_1,ZNF607
sg_23114_3,NFASC
sg_994_2,CDC25B
sg_1466_4,CSRP2
sg_3746_3,KCNC1
sg_1741_4,DLG3
sg_728361_4,OVOL3
sg_57101_3,ANO2
sg_NTC_621,Non_Targeting_Control_621
sg_27329_1,ANGPTL3
sg_55004_1,LAMTOR1
sg_3931_3,LCAT
sg_3660_4,IRF2
sg_84233_3,TMEM126A
sg_259290_2,TAS2R31
sg_163782_3,KANK4
sg_23189_3,KANK1
sg_4253_4,CTAGE5
sg_3973_3,LHCGR
sg_5662_1,PSD
sg_644096_2,SDHAF1
sg_971_3,CD72
sg_134266_3,GRPEL2
sg_9978_4,RBX1
sg_376497_4,SLC27A1
sg_6419_4,SETMAR
sg_84253_1,GARNL3
sg_100287362_4,PRSS46
sg_10126_3,DNAL4
sg_57506_3,MAVS
sg_50805_4,IRX4
sg_2517_2,FUCA1
sg_340527_4,NHSL2
sg_64283_3,ARHGEF28
sg_5272_2,SERPINB9
sg_552891_3,DNAJC25-GNG10
sg_94137_1,RP1L1
sg_3823_4,KLRC3
sg_7444_4,VRK2
sg_9921_2,RNF10
sg_NTC_80,Non_Targeting_Control_80
sg_5252_3,PHF1
sg_246176_3,GAS2L2
sg_5155_3,PDGFB
sg_388324_4,INCA1
sg_343641_4,TGM6
sg_116_1,ADCYAP1
sg_11073_4,TOPBP1
sg_114757_3,CYGB
sg_641455_2,POTEM
sg_3060_4,HCRT
sg_83690_3,CRISPLD1
sg_116987_3,AGAP1
sg_51244_2,CCDC174
sg_100302736_2,TMED7-TICAM2
sg_2660_1,MSTN
sg_57673_2,BEND3
sg_6655_2,SOS2
sg_56341_3,PRMT8
sg_4638_1,MYLK
sg_8877_1,SPHK1
sg_83450_3,LRRC48
sg_25890_1,ABI3BP
sg_23220_1,DTX4
sg_116534_3,MRGPRE
sg_117247_3,SLC16A10
sg_945_4,CD33
sg_9249_2,DHRS3
sg_219541_1,MED19
sg_64147_3,KIF9
sg_6277_2,S100A6
sg_79411_1,GLB1L
sg_729233_1,PRR20B
sg_11010_2,GLIPR1
sg_795_4,S100G
sg_100532731_4,COMMD3-BMI1
sg_55198_1,APPL2
sg_403282_4,OR6C65
sg_56853_1,CELF4
sg_90381_2,TICRR
sg_9605_1,VPS9D1
sg_7776_1,ZNF236
sg_8504_2,PEX3
sg_5763_3,PTMS
sg_1329_1,COX5B
sg_26762_2,HAVCR1
sg_7553_3,ZNF7
sg_390264_3,OR10G4
sg_85476_1,GFM1
sg_57693_4,ZNF317
sg_5509_2,PPP1R3D
sg_54826_4,GIN1
sg_9260_1,PDLIM7
